;X.102;X;pealkiri;url;rubriik;kuupaev;sisu;X.1;X.2;X.3;X.4;X.5;X.6;X.7;X.8;X.9;X.10;X.11;X.12;X.13;X.14;X.15;X.16;X.17;X.18;X.19;X.20;X.21;X.22;X.23;X.24;X.25;X.26;X.27;X.28;X.29;X.30;X.31;X.32;X.33;X.34;X.35;X.36;X.37;X.38;X.39;X.40;X.41;X.42;X.43;X.44;X.45;X.46;X.47;X.48;X.49;X.50;X.51;X.52;X.53;X.54;X.55;X.56;X.57;X.58;X.59;X.60;X.61;X.62;X.63;X.64;X.65;X.66;X.67;X.68;X.69;X.70;X.71;X.72;X.73;X.74;X.75;X.76;X.77;X.78;X.79;X.80;X.81;X.82;X.83;X.84;X.85;X.86;X.87;X.88;X.89;X.90;X.91;X.92;X.93;X.94;X.95;X.96;X.97;X.98;X.99;X.100;X.101
21974;21974;21972;Kas tõesti UFO? Hävituslenduri tehtud fotol on näha mõistatuslikku objekti!;https://www.postimees.ee/7133792/kas-toesti-ufo-havituslenduri-tehtud-fotol-on-naha-moistatuslikku-objekti;Kirev elu;15.12.2020, 19:00 ;Lehekülg The Debrief kirjutab Ameerika Ühendriikide hävituslennuki piloodi poolt lennul tehtud ja varem avaldamata fotost, millel väidetavalt on tundmatu lendav objekt või nähtus.Uudistelehekülje teatel ei õnnestunud neil foto autentsust ja lenduri isikut kindlaks teha.Võimuesindajate silmadele mõeldud foto levis alguses USA luureorganite töötajate seas ja nende arvates on tegemist tunnistamatu objektiga.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
21291;21291;21289;Kuidas kodu jõuluks ehtida? Põhjamaine kasinus on üks variant;https://www.postimees.ee/7136417/kuidas-kodu-jouluks-ehtida-pohjamaine-kasinus-on-uks-variant;Arter;19.12.2020, 00:03 ;Homme süüdatakse neljas advendiküünal ja esmaspäeval on toomapäev, mis eesti rahvakalendris märgib jõuluaja algust. Muiste oli toomapäeval kombeks pühade-eelne suurpuhastus – ja kui ruumid kraamitud, algas piduroogade valmistamine. Pühadeootus sütitab alati ka kaunistamiskire: igal aastal veidi isemoodi, aga siiski austades traditsioone ja arvestades trende.Tänavu tulevad jõulud olude tõttu eriti perekesksed. Juba advendiaja alguses jäid õhtutundidel läbi Eestimaa sõites silma nii tuhandetel akendel säravad elektriküünlad kui ka aedu ja maju ilmestavad tulukesed. Nüüd piisab õrnast lumekirmest, et need ilupõõsastel ja -puudel, rõdupiirdeil, välistreppidel, katuseäärtel jm vonklevad valgusketid muutuks eriti meeliülendavaks. Muidugi – elava tule lumma vastu ei saa, üksainuski värelev küünlaleek mõjub juba pidulikult, ja mida rohkem küünlaid läita, seda helgemaks ja hubasemaks elamine muutub. Tänapäeval on küünalde valik tohutu. Alates iga stiiliga harmoneeruvatest valgetest majapidamisküünaldest ja lõpetades käsitööna valmistatud aroomiküünaldega. Neil kõigil on oma kindel põlemisaeg. Samal ajal kui mõnusat meelõhna levitavad kärjelehest küünlad põlevad üpris ruttu ära, siis neljatahise koguka lauaküünla leeke saab imetleda ligi sada tundi. Iga küünla iseloomu aitab rõhutada stiilne küünlajalg, -alus, hoidik, kandelaaber või latern, olgu siis disainiklassikast või tänavusest uudistoodangust.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12230;12230;12229;Juhtkiri: kahvlis vabariiklased;https://www.postimees.ee/7179832/juhtkiri-kahvlis-vabariiklased;Arvamus;15.02.2021, 00:02 ;Donald Trumpi tagandamise hääletuse eel andis juhtiv vabariiklane senaator Mitch McConnel selgelt hukkamõistva hinnangu endise USA presidendi käitumisele, öeldes, et too on moraalselt vastutav 6. jaanuari Kapitooliumi mässuga seotud sündmuste õhutamise eest. Kahtlemata on märgiline, et selline sõnum tuleb presidendi partei kõrge esindaja suust, kuid ometi ei takistanud öeldu McConnelit ega paljusid teisi vabariiklasi hääletamast senatis Trumpi õigeksmõistmise poolt.Sõna ja teo kokkulangematust põhjendas McConnel asjaoluga, et kuna Trump ei ole enam ametis olev president, vaid nüüdseks tavakodanik, siis kehtivad tema suhtes riigi kriminaal- ja tsiviilseadused. Juriidilistest peensustest rääkides ei saa märkimata jätta, et vabariiklastel oli teoreetiliselt võimalik astuda otsustavaid samme juba pärast saatuslikku päeva Kapitooliumil, kuid ometi ei tõtatud neid seaduslikke hoobasid ära kasutama. Kui Ameerika demokraatiat on tabanud rünnak, siis sellises põhimõttelises küsimuses peaksid rivaalitsevad parteid omavahel kiiresti ühisosa leidma.Senatis juba pikemat aega toimunud tagandamisprotsess võinuks jääda olemata, kui Trump oleks leppinud kaotusega USA presidendivalimistel. Selle asemel pidas ta vajalikuks õli tulle valada ja sõna otseses mõttes ässitada oma andunud valijaid nurjama Joe Bideni võidu ametlikku kinnitamist. Aumeheks jäädes pidanuks Trump tegema kõik endast oleneva, et oma valijaid rahustada ja tänavatelt tagasi kutsuda.Vabariiklased kindlasti ei taha toetada märatsevaid rahvamasse, kuid Trumpi toetamisest loobudes võivad nad ilma jääda tema seljataga olevatest lojaalsetest valijatest.1  13Mingis mõttes sarnaneb Ameerika Ühendriikides toimunu meie pronksiöö mässuga 2007. aasta aprillis. Ka siis oli Tallinna linnapeal Edgar Savisaarel juba enne sündmuste eskaleerumist pealinna tänavatel võimalik oma valijatele läkitada rahule ja tasakaalukusele kutsuv sõnum. Piisanuks, kui toonane Keskerakonna esimees oleks öelnud: Head inimesed, minge palun kodudesse tagasi! Võib-olla oleks siis suurem kahju nii meie linnapildis kui ka integratsioonis jäänud olemata.Tõsi on see, et Donald Trump siiski lõpuks poetas paar sõna oma toetajate rahustamiseks, kuid sedagi alles siis, kui tema lähikond ja nõunikud oli talle seda pärast esimeste hukkunute ilmsiks tulemist tungivalt soovitanud.Mida me saame sellest kõigest järeldada? Kui isiklikud ja poliitilised ambitsioonid saavad moraalsete valikute tegemisel määravaks, kahjustab see ühiskonna usaldusväärset toimimist laiemalt. Samuti on avalikkusel õigustatud ootus, et kui ühe inimese mahitusel pannakse toime kuriteod, siis peab ta ka vastutama seaduse ees.Õigus on ka McConnelil, kes ütles, et Trump ei ole veel millestki pääsenud. Tavakodanikuna peab endine riigipea veel aru andma tsiviilkohtupidamise käigus. Küsimus on vaid selles, millise hoiaku võtavad vabariiklased siis, kui kohtuveskid peaksid edasi jahvatama. Trump ei ole enam maailma võimsaima riigi eesotsas, kuid tema järgijaskond on sellegipoolest väga suur. Nii on vabariiklased sattunud kahvlisse: nad kindlasti ei taha toetada märatsevaid rahvamasse, kuid Trumpi toetamisest loobudes võivad nad ilma jääda tema seljataga olevatest lojaalsetest valijatest.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60858;60858;60516;Rootsi teadlane: eriolukorrast väljuma hakates kaasnevad surmad, mis jäid praegu olemata;https://www.postimees.ee/6954952/rootsi-teadlane-eriolukorrast-valjuma-hakates-kaasnevad-surmad-mis-jaid-praegu-olemata;Tervis;21.04.2020, 12:42 ;Kui riigid hakkavad eriolukorrast väljuma, kaasnevad sellega surmad, mis on Rootsis juba ära olnud, rääkis epidemioloogiaprofessor Johan Giesecke, kes on Rootsi valitsuse nõunik ja Haiguste Ennetamise ja Tõrje Euroopa Keskuse juhtivteadlane.Kui võtad ära ühe piirangu, näiteks avad koolid, siis kuidas hindad selle toimimist? Numbrid lähevad uuesti üles, rohkem inimesi sureb ja piiranguid peab jälle tugevdama – see on väljumisstrateegia kõikides riikides. Riigid lõdvendavad veidi piiranguid ja vaatavad, mis juhtub lähema kahe-kolme nädalal jooksul. Surmade arvu tõus on osa kontrollimehhanismist, millist strateegiat peaks hoidma ja millist mitte, rääkis teadlane raadiole UnHerd antud intervjuus.Giesecke ei usu, et sekkumisstrateegiad palju midagi muudaksid, ja arvab, et lõppkokkuvõttes saab erinevates riikides koroonasurmade arvu vahe olema üsna väike. Rootsi leebemat hoiakut piirangutesse peab ta seega õigeks.Näeme tavaliselt üsna leebe haiguse tsunamit, mis levib üle Euroopa – osa riike teeb seda, teised teevad teist või mitte, ja lõppkokkuvõttes muudab see vähe, avaldas epidemioloog arvamust.Giesecke sõnul sarnaneb Covid-19 gripiga ja hirmutab tema arvates inimesi tavapäraseks saanud nakkushaigustest rohkem, kuna on uudne. Ta nentis, et ilmselt on tegelik surevus samuti sarnane gripiga ja jääb 0,1 protsendi juurde, kuna paljud on viiruse enda teadmata läbi põdenud. Teadlane usub, et kui inimesi hakatakse testima antikehade suhtes, selgub, et umbes 50 protsenti elanikest on nii Suurbritannias kui ka Rootsis seda juba põdenud.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
20776;20776;20774;Kalmistu särab koroonajõuludel ikka. Aga küünlaid on vähem;https://www.postimees.ee/7139956/kalmistu-sarab-koroonajouludel-ikka-aga-kuunlaid-on-vahem;Tartu Postimees;23.12.2020, 00:00 ;Koroonahaigus on Tartu kalmistutele jõudnud igas mõttes ja pole kahtlust, et jõululaupäeval on tavalisest vähem neid, kes sõidavad või jalutavad kohale, et lähedaste haual küünal läita.Paljud tulevad tavaliselt kirikust, kuid kirikulisigi on küllap vähem, märgib linnaasutuse Kalmistu töötaja, Tuigo ja Pauluse surnuaia ülevaataja Silver Pärna.Ta oli asjaolude sunnil tänavu mitu kuud kalmistujuhataja rollis, aga sellest hiljem.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54219;54219;53879;USA president Donald Trump viidi mõneks ajaks Valge Maja alusesse punkrisse;https://www.postimees.ee/6986059/usa-president-donald-trump-viidi-moneks-ajaks-valge-maja-alusesse-punkrisse;Kirev elu;1.06.2020, 09:04 ;Ameerika Ühendriikides on rahvas juba mõnda aega meelt avaldanud, kaasa arvatud pealinnas Washingtonis presidendi residentsi Valge Maja juures, kus lasti käiku tühjad pudelid, kivid ja kaikad.Kuna möödunud nädalalõpul muutus olukord kriitiliseks, siis viisid salateenistuse agendid president Donald Trumpi Valge Maja all asuvasse salapunkrisse, teatab nytimes.com.Lisaks presidendile viidi sinna ka ta abikaasa Melania Trump ja poeg Barron Trump.CNNi andmetel pääses Trumpide pere Valgesse Majja tagasi, kui olukord oli mõnevõrra rahunenud.Valge Maja punkrit kasutas 2001. aasta terrorirünnakute ajal USA asepresident Dick Cheney, kui arvati, et üks kaaperdatud lennukitest võib lennata Valgesse Majja.USA suurlinnades on mässud kestnud kuuendat päeva ja see ärritab president Trumpi.  Vabariiklasest Trumpi arvates ei suhtu demokraadid piisava tõsidusega toimuvasse.Peate olema tugevad, demokraatidest linnapead ja kubernerid. Mässajad on anarhistid, aeg on kutsuda rahvuskaart. Maailm vaatab ja irvitab teie ja Unimüts Joe üle. Kas seda Ameerika tahabki? Ei!!! kirjutas Trump oma tviidis.Get tough Democrat Mayors and Governors. These people are ANARCHISTS. Call in our National Guard NOW. The World is watching and laughing at you and Sleepy Joe. Is this what America wants? NO!!!— Donald J. Trump (@realDonaldTrump) May 31, 2020Unimüts Joe (Sleepy Joe) on Trumpi antud hüüdnimi demokraatide tõenäolisele presidendikandidaadile, endisele asepresidendile Joe Bidenile.Trump teatas veel, et valitsus plaanib klassifitseerida antifašistliku liikumise Antifa terroristlikuks organisatsiooniks. Trump süüdistab, et selle ühenduse eestvedamisel on protestid muutunud vägivaldseks.Seadusetundjad nimetasid Trumpi teadet Antifa kohta põhiseadusega vastuollu minevaks, kuna USAs ei ole seaduspunkti, mille alusel saaks USAs tegutsevat grupeeringut määrtaleda kui terroriorganisatsiooni.Antifa (saksakeelsest sõnast Antifaschismus) on globaalne militantne antifašistlik liikumine, mis ühendab vasakäärmusliku ja anarhistliku maailmavaatega inimesi, kes seisavad enda väitel vastu rassismile, islamofoobiale, homofoobiale ja seksismile, samuti fašisminähtustele.Umbes 40 USA linnas kehtestati 31. maist väljaastumiste tõttu liikumiskeelde. Erinevates osariikides ja linnades on erinevad seadused ja selle tõttu on ka liikumispiirangud erinevad. USA meedia teatel pidas politsei möödunud nädalalõpul mitmes linnas kinni üle 2500 inimese.USAs algas protestilaine pärast seda, kui 25. mail suri Minneapolises 46-aastane afroameeriklane George Floyd, kellele valgenahaline politseinik vajutas põlvega kaelale ja kinnipeetu ei saanud üheksa minuti jooksul korralikult hingata.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36615;36615;36277;NETFLIX  Kas teadsid, et Sherlock Holmesil oli mässav 14-aastane õde?;https://www.postimees.ee/7053257/kas-teadsid-et-sherlock-holmesil-oli-massav-14-aastane-ode;Uudised;23.09.2020, 18:40 ;Täna jõuab Netflixi humoorikas seiklusfilm Enola Holmes, peaosas voogedastushiiu ühe suurima hittsarja Stranger Things staari Millie Bobby Browniga. Lugu jutustab kuulsa detektiivi Sherlock Holmesi ja tema venna Mycrofti senitundmatust nooremast õest, kel on nutti ja südikust rohkem kui tolle aja neidude puhul tavaline oli või sündsaks peeti. Tikkimisest on filmis asi igatahes kaugel!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10511;10511;10510;Kivi tänaval hukkus tulekahjus kaks inimest;https://www.postimees.ee/7187752/kivi-tanaval-hukkus-tulekahjus-kaks-inimest;Tartu Postimees;25.02.2021, 00:00 ;Häirekeskus sai ööl vastu teisipäeva kell 2.59 teate, et Tartus Kivi tänaval on viie korteriga maja aknast leegid väljas.Kui päästjad kohale jõudsid, oli kogu tänav suitsu täis. Kohe siseneti kustutustöödeks majja, seal põles teise korruse korter, kuhu päästjatel põlengu ulatuse tõttu algul siseneda aga ei õnnestunud. Tuli oli levinud ka maja katuse alla ning osaliselt hävitanud kaht ülemise korruse korterit eraldava vaheseina.Kustutustööde käigus leiti tules hukkunud umbes 70-aastase naise ja mehe söestunud surnukeha.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
36049;36049;35711;Septembri viimastel päevadel võib veidi vihma tulla;https://www.postimees.ee/7072085/septembri-viimastel-paevadel-voib-veidi-vihma-tulla;Ilmajaam;26.09.2020, 21:33 ;Eeloleva nädala esimeses pooles langevad õhusoojamaksimumid teistkümnetesse ja kohati võib sadada veidike vihma. Ilmateenistuse teatel on ööl vastu esmaspäeva enamasti selge, vastu hommikut lisandub Kagu-Eestisse pilvi ja suureneb sajuvõimalus. Puhub valdavalt idatuul 4-9 m/s. Sooja on 6-11, rannikul kuni 14 kraadi. Esmaspäeva päeval pilvisus tiheneb. Mitmel pool sajab hoovihma. Puhub idakaaretuul 3-9 m/s. Sooja on 14-17, Põhja-Eestis kuni 19 kraadi.Teisipäeva öösel on pilves selgimistega. Mitmel pool sajab vähest vihma ja on udu. Puhub ida-, kagutuul 2-8 m/s. Sooja on 7-13, kohati langeb termomeetrinäit 4 kraadini. Teisipäeva päeval pilvisus lõuna poolt alates hõreneb. Kohati sajab hoovihma. Puhub idakaaretuul 2-8 m/s. Sooja on 15-18 kraadi.Kolmapäeva öösel on vähese ja vahelduva pilvisusega ilm. Enne südaööd sajab Põhja-Eestis kohati hoovihma. Puhub valdavalt idatuul 2-8 m/s. Õhutemperatuur on 5-10, rannikul kuni 13 kraadi. Kolmapäeva päeval on vähese pilvisusega sajuta ilm. Puhub idakaaretuul 3-9 m/s. Sooja on 15-18 kraadi.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48193;48193;47854;Kriis suunamudijaid ei murdnud;https://www.postimees.ee/7015213/kriis-suunamudijaid-ei-murdnud;Eesti;11.07.2020, 00:01 ;Kriis mõjutas Eesti sisuloojaid – kes pidi raskel ajal silmitsi seisma depressiooniga, kes ümber hindama oma senised väärtushinnangud ja väljavaated elule. Eesti mõjuisikud, kelle peamine sissetulekuallikas on sotsiaalmeedias toodete reklaamimine, ei saa tööpuuduse üle aga kurta. Seda kinnitab ka sisuloojate seas tehtud uuring, mis näitab, et kui kriisi algus mõjus raskelt, siis teine pool tõi nii mõnelegi kaasa töömahu suurenemise.Neli aastat sotsiaalmeedias tegutsenud Liza Lind, kes peab reisiblogi ning kes on aastate jooksul oma sissetuleku saanud tihti eri brändide toodete turundamisega, tõdeb, et koroonakriis sundis teda oma elulisi väljavaateid kriitilise pilguga vaatama ning mõtlema tegude tagajärgedele. On asju, mida olen terve elu pidanud normaalseks ja isegi vajalikuks osaks elust, kuid ma hakkan alles praegu mõtlema, et see ei pruugi nii olla, räägib Lind, viidates laiemalt oma tarbimisharjumustele ja suhetele teistega.Kuna Lind peab ka reisi­blogi, siis oli ta enda sõnul pigem halvas olukorras. Teisalt toob noor välja, et sotsiaalmeedia võimaldab hea tahte ja loova mõtlemise juures ka kodust lahkumata tööd teha.Kõige raskemaks osutus suunamudija jaoks teadmatus, mis olukorraga kaasnes – seda nii tööalaselt kui ka isiklikus plaanis. Kõik oli küsimärgi all ja kõigeks pidi valmis olema, rääkis Lind ning lisas, et teisalt andis kriis talle võimaluse keskenduda koolile ja projektidele.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
39904;39904;39565;Politsei uurib Viisu viinavabriku haihtumist;https://www.postimees.ee/7055108/politsei-uurib-viisu-viinavabriku-haihtumist;Paberleht;5.09.2020, 00:01 ;Millalgi kesksuvel tõstis kopp jaanuaritormiga ümber kukkunud Viisu viinaköögi korstna varemetega kokku ning mõni aeg hiljem kogu 150 aastat vana hoone jäänused kallurikasti ja tegi platsi puhtaks. Paar nädalat tagasi astus Paide linnavalitsuse uksest sisse politseiuurija, näitas töötõendit ja päris linnapea järele.Sellest ajast peale on prokuratuuri selgitusel tunnistajana üle kuulatud üle kümne inimese. Alustatud kriminaaluurimine selgitab, kas Viisu viinaköögi korstna varingu koristustööde ning varemete ümbruse haljastustööde tellimisel ja tasukokkulepete tegemisel on järgitud ettenähtud korda või on kehtivaid reegleid rikutud, vastast prokurör Helga Aadamsoo päringule.Tunnistajana on uurijatele ütlusi andnud linnapea Priit Värk, abilinnapea Siret Pihelgas, Paide Halduse endine ja praegune juht Janno Lehemets ja Peeter Saldre, kes enne ametivahetust oli linnavalitsuses piirkonnajuht.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49835;49835;49496;TOP 5  Vene saatkonna propagandasäutsud;https://www.postimees.ee/7007196/vene-saatkonna-propagandasautsud;Faktikontroll;30.06.2020, 18:00 ;"Venemaa Eesti saatkonna Twitteri-konto säutsud sisaldavad regulaarselt valet, pooltõdesid ja demagoogiat. Postimehe faktikontroll toob välja valiku viimase aja ilmekamatest propagandanäidetest.5. Eesti riigiabi fašismile4. juunil: Eesti on üks Euroopa riikidest, kus fašismi ülistamine toimub halvasti varjatud riigiabil. Paremäärmusluse populaarsuse tõus on sellega otseselt seotud. is one of the European countries, where the glorification of Fascism is based on poorly covered state support. The increase in the political weight of radical right-nationalist movements is directly linked to these phenomena.more  https://t.co/pUbugx7CykPhoto @kommersant pic.twitter.com/Hvu62jSEFo— Russia in Estonia (@RusEmbEst) June 4, 20204. Sõdisid Nõukogude Liidu vastu, järelikult oled natsEestis püstitatakse SS-ile monumente, organiseeritakse endise SS-i liikmete ja nende käsilaste kokkutulekuid. Näide – natside aastakokkutulek Sinimägede ausamba juures, kus ka sõjaväelased või riigikogulased aeg-ajalt osalevad.#Lukashevich: In #Estonia monuments to the SS are erected, gatherings of former #SS members & their minions are organized.Example - annual meeting of #Nazi followers at a monument on the Sinimäe Hills, in which military and deputies of Estonian parliament occasionally participate pic.twitter.com/SnfgfzSQg8— Russian Mission OSCE (@RF_OSCE) May 16, 20203. Juutide tapjad on Eestis rahvuskangelasedSaatkonna konto jagab ka teiste sarnaste kontode säutse, sh Vene saatkondadekt teistes riikides, Vene välisministeeriumilt jne. 16. mail jagatud säuts: Antisemitismi ei ole teatud OSCE riikides välja juurutatud, seda ignoreeritakse ja lausa võimendatakse riigi tasandil – tõstes juutide ja teiste rahvuste hävitajaid II maailmasõjas rahvuskangelase staatusesse. Eredad näited on Ukraina ja Balti riigid.#Lukashevich: #Anti-Semitism is not uprooted, but rather ignored or even whipped up on state level in a number of OSCE pS - by raising those who exterminated Jews and other peoples during the #WWII to the rank of national heroes. Vivid examples - #Ukraine and #Baltic states pic.twitter.com/CotD0JT5Tt— Russian Mission OSCE (@RF_OSCE) May 16, 20202. Okupatsioon? Mis okupatsioon?Vladimir Putini tsitaat 19. juunist: Nende (Balti riikide – toim) liitumine Nõukogude Liiduga toimus lepingulisel alusel kohalike võimude nõusolekul. Liitumine oli kooskõlas riigisisese ja rahvusvahelise õigusega. Balti riigid säilitasid NSVL koosseisus oma riigiasutused ja keele.#Putin: ""Their (  ,  ,  ) accession to the USSR was implemented on a contractual basis, with the consent of the elected authorities. This was in line with international and state law of that time. The Baltic republics withinin the USSR preserved their gov.bodies, language."" pic.twitter.com/d8L9hCW6Pj— Russia in Estonia (@RusEmbEst) June 18, 20201. Eesti kui kõige paremini koheldud ori7. juuni: Lätit, Eestit ja Leedut peeti Nõukogude Liidu 15-st riigist kõige priviligeeritumateks. Nõukogude Liidu eelarvest liikus suurem hulk raha just nende potentsiaali arendamiseks. Lisatud on ka teemaviited #NõukogudePärand ja #NõukogudeEesti.#Latvia, #Estonia and #Lithuania were considered among the most privileged of the 15 #USSR republics. A larger portion of the #USSR money was injected into developing their potential. #SovietHeritage #SovietEstoniaGreat article by @russiabeyond https://t.co/G8eCqptUbI pic.twitter.com/T1jru6OjzH— Russia in Estonia (@RusEmbEst) June 17, 2020";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
